tweet,sentiment
RT mswarriorLMS A must watch Professor Raina MacIntyre COVID update What children asymptomatic infection common prolonged,neutral
RT NEJM Clinical Practice Mild Moderate COVID How evaluated If Covid treated COV,neutral
Unfortunately facility Men Central Jail countyofLA And one reasons filed Class Action lawsuit federal court today Shame LACoSheriff failing protect lives jail COVID SuingToSaveLives,neutral
And odds COVID heart attack Yes We speculating,neutral
RT OntarioNDP Ford gave people impression least new iPads way give families need online access le,positive
RT ajplus If urgency would legislate like rent due May Rep AOC called big corporations receiving fund,neutral
RT DrTsion A COVID struggles front line Hair falls washing twice day Face cracks mask peels skin awa,neutral
RT kixes Right Singapore sharp increase COVID cases coming discovery coronavirus spreading like wildf,neutral
RT PresidencyZA COVID I faith strength resilience ordinary South Africans proven time time,neutral
RT tedlieu Seniors Air Force Academy already isolated campus several weeks prior graduation ceremony Making,neutral
RT BTBreakingTimes COVID CASE UPDATE new cases confirmed Nigeria Nigeria Centre Disease Control NCDC,negative
RT penstrokestudio NewsHour response Trump firing man coming vaccine brought expert WE CANN,neutral
RT SarahBCalif atrupar Sarcasm requires sense humor intelligence Trump neither,neutral
Like Father like Daughter LIARS SADD,neutral
RT AngelWarrior President Trump asked Pardoning Roger Stone others What I going You find I going,neutral
RT emrazz Patriarchy assigns value men people especially women want please It assigns value women,neutral
RT Inevitable ET D chess folks,negative
RT Yamiche Confirming jonathanvswan reporting Pres Trump planning pare WH pressers amp may stop holding daily A WH sou,neutral
RT peterbakernyt Trump You know way asked I looking Reporter No sir I yesterday,neutral
PrisonPlanet seanhannity IngrahamAngle DineshDSouza TeamTrump DonaldJTrumpJr TrumpWarRoom Trump right https co kDE rjp OB,negative
RT WhiteHouse FLOTUS sent special care packages hospitals across country bring cheer medical staff young patients,positive
RT jsolomonReports Top cyber security team finds evidence Trump Russia chatter Alfa Bank server This one biggest fal,neutral
RT DiMarco Pattaya Trump Runs Away At Virus Briefing After Bleach Injection Disaster https co GOLoLF ooH,neutral
This today Trump disgrace https co Ig XvRNP N,negative
MSNBC MaddowBlog nothing describe felling towards Trump https co BIAHsm tVx,neutral
RT yellowandvegan If voted trump take advice inject bleach rules,neutral
RT JoyceWhiteVance What coincidence happened AND Trump blocked highly regarded former DOJ IG corona IG https,neutral
RT prsch Let among first welcome GOP Great story SaraCarterDC https co tmI lEl OC,neutral
RT CarpeDonktum MSM We need regular updates driven scientific data Trump daily marathon briefings experts MSM Man,neutral
RT ForthepeopleF WARNING This graphic video illustrates crimes humanity POTUS amp criminal Adminis Families,neutral
OH God,neutral
RT middleageriot If indication Donald Trump lacked intellectual emotional maturity handle nation,neutral
RT AngrierWHStaff WhatDontYouGet Absolutely No matter Trump thinks buck stops His inaction cost lives point,neutral
RT TheOnion Man Just Buying One Of Every Cleaning Product In Case Trump Announces It Coronavirus Cure https co bKatQGz https,neutral
RT nowthisnews I protest virus Trump superfans conspiracy theorists anti vaxxers came woodwork thi,neutral
RT zackbeauchamp It seems possible Trump bonkers bleach comments quite literally result huckster sells bleach du,neutral
taslimanasreen Trump jolly man married Melania age daughter,negative
RT piyushmittal What I find amazing single person Trump administration resigned incompetence cor,neutral
RT davidmweissman Let get straight manly tough guy tell like realDonaldTrump ran away Trump rally,neutral
RT RichforGA She lost credibility half dozen media circuses ago,neutral
RT smit MY BORDERCOLLIE You may want think twice post I Trump supporter I live Louisiana hous,neutral
RT SassyKadiK Hearing rumors Kim Jong un died What want bet Trump show compassion K,neutral
RT JoeBiden Donald Trump needs step everything give front line workers protective equipment need htt,neutral
ishirew matthewamiller You realistic expectations Dr Birx going denounce Trump Ever She keep control best serving American people trying influence inside,neutral
RT tedlieu Seniors Air Force Academy already isolated campus several weeks prior graduation ceremony Making,neutral
RT funder BREAKING Trump Pence left propaganda briefing without taking questions Awesome No one wanted hear anywa,neutral
RT SteveSchmidtSES The utter asininity Trump briefings week testament blindingly obvious reality pr,neutral
RT maddow Mr Trump abruptly announced would speaking West Point That news everyone including West Point They ar,neutral
President Trump shaming Dr Birx bringing UV therapeutic attention He brought Bill Showing us modeler scientists mostly meteorologists And THAT bowed head Not ridiculous known,neutral
Oblivious Reason writers editors documented evidence says otherwise,neutral
CharlesPPierce LovesMaine Everything Donald Trump touches sours,neutral
RT garyrextanner If I crooked politician communist I like Trump either He intimidateable word forcef,neutral
RT SenKamalaHarris I believe needs said please ingest kind disinfectant It kill coronav,neutral
President Trump Fire,negative
RT joelpollak Fact Check No Trump Didn Propose Injecting People Disinfectant https co yNQtrMsr via BreitbartNews,neutral
RT PalmerReport Donald Trump day far Says sarcastic ingesting disinfectant What The Onion White,neutral
RT realDonaldTrump Disgraceful Should join Republican Party,neutral
RT StephenKing Trump says joking disease killed Americans You joke thing like If ar,neutral
RT maddow Mr Trump abruptly announced would speaking West Point That news everyone including West Point They ar,neutral
RT emptywheel This excuse number hours,neutral
RT tedlieu Seniors Air Force Academy already isolated campus several weeks prior graduation ceremony Making,neutral
RT NewsHour The senior Department Homeland Security official thrust spotlight President Donald Trump describe,neutral
RT charliekirk Facts The Obamas entered White House net worth million They reported worth milli,positive
RT sarahA Alyssa Milano Mizrac Why ask trump supporters opinions shoot give This wr,neutral
Americans accept All deaths country States Many wealthy bought amp blackmailed V much like fotisdulos murdered wife still missing pretending wealthy strong arming revealed con artist,neutral
RT funder BREAKING Trump Pence left propaganda briefing without taking questions Awesome No one wanted hear anywa,neutral
RT Doc This whole garbage story worst kind Fake News false narrative blasted loudly enough drown truth The goal,neutral
RT realDailyWire Mike Flynn Who Trump Says He May Pardon Files Court Documents With Evidence He Was Deliberately Set Up By FBI https,neutral
RT hrenee President Trump take single question today BOSS,neutral
RT land terri IT DOESN T GET ANY FUNNIER THAN THIS StaceyAbrams THINKS SHE SHOULD BE CreepyJoeBiden VP POTUS TRUMP,neutral
RT politicususa Trump literally stands door runs coronavirus briefing without taking questions https co ZbCwbi,neutral
yeoldewhitishc MrsCamtini Masc P Jennie SC IMHO Alex Veritas HillaryClinton Trump focused ire incarceration refugees,negative
RT ysalazar Stop telling Trump supporters inject Lysol veins body choice https co tIHmT URQ,neutral
RT Lrihendry Stupid frigging lying FAKE NEWS media STOP propaganda President Trump say go outside healed,neutral
RT Sifill LDF This domestic version Ukraine pressure campaign Aid held Postal Svc agrees something T,neutral
RT SteveSchmidtSES The utter asininity Trump briefings week testament blindingly obvious reality pr,neutral
Dumbs asses,positive
RT KatiePhang In Trump real estate partner refinanced one Trump prized New York buildings almost billion T,neutral
RT vincent fusca If past president found treason title President stripped Does sitting president become th,neutral
RT JoeBiden The health American people joke Mr President,neutral
RT SethAbramson THREAD This thread summarizes major media investigative reporting TRUMP CHINA SCANDAL bribery scandal inv,neutral
RT RadioFreeTom We fixated Trump COVID almost coverage major mass shooting Canada There,neutral
RT abc marc The President trying say sarcastic asked Dr Birx look injecting people disinfectants https,neutral
RT SethAbramson THREAD This thread summarizes major media investigative reporting TRUMP CHINA SCANDAL bribery scandal inv,neutral
RT johncusack If Dems want win White House stop lawlessness happening It give us four years,neutral
RT PalmerReport Donald Trump kind pathetic punchline afraid stand stage take questions Lysol without,neutral
RT PrincessBravato Way show care counting died VP think trump take go anoth,neutral
RT DavidJHarrisJr She getting MAULED left simply saying Thank president Disgusting https co gI uZM,neutral
RT blakehounshell The U S expected blow past mark around beginning May earlier IHME model pro,neutral
RT lauriecrosswell If told four years ago Donald Trump would recommend injecting Lysol Aunt Becky Full Hous,neutral
RT reeconasty confused cafe Pluizige Vos cjafterdark HitavoS boomers literally voting trump person comes bs,neutral
This media normalizes They latch onto one thing says nail something readable publish It helps White House helps Trump also misrepresents chaos confusion coming Trump mouth,neutral
In beginning knew Donald Trump politician people person loved America first He built greatest economy country ever And Democrats know NOT people political POWER CONTROL people https co YrcWuY e H,negative
RT DanCoatsGA Georgia Trump Victory officially made phone calls President realDonaldTrump Senator p,neutral
RT ultimate us Ivana Trump told lawyer Michael Kennedy time time husband reads book Hitler collected speeche,neutral
RT OhNoSheTwitnt Remember us said openly wept Trump people said overreacting,neutral
RT paulkrugman I could wrong somehow Lysol moment feels like could psychological turning point moment even,neutral
RT SethAbramson ATTENTION A picture emerging across major media investigative reports COVID outbreak U S br,neutral
RT prettygoodphil Trump supporters tonight https co grY RsO,neutral
RT ThePlumLineGS Apparently Tucker Carlson trying sow distrust science coronavirus Reupping What Tucker,neutral
RT NoTatsClassy You taking law written meant give citizenship freed slaves amp claiming US lawmakers mean,neutral
RT sethjlevy This orchestrated political op Total bullshit,neutral
RT middleageriot At point Donald Trump likely mental condition named presidential library Trum,neutral
Ex NSC Chief Staff Looks Like Brennan May Have Buried Evidence Putin Wanted Hillary Over Trump https co Bcggh Xwc,negative
RT RBReich In middle global pandemic Trump administration still trying strip healthcare away millio,neutral
CNNOpinion JohnAvlon The obsession progressive media sarcastic remark trump unbelievable Looks like superior elites think smarter better deep hatred inferior upstart,neutral
RT DrDenaGrayson Womp womp realDonaldTrump allies trying stop daily briefings many believing propaganda events HU,neutral
RT backup radio Just saying want people support matter political stance take make fun poor peopl,neutral
RT FeddiUp hunterw chrisjohnson kaitlancollins whca https co GEA iKDF Ask Arab money got,neutral
RT Daniel Lewis Here Dr Birx reaction President Trump asks science advisor study using UV light human body,neutral
RT JaniceTXBlessed As usual HillaryClinton nothing constructive say puts vindictive tweet Still bitter,neutral
RT Nick Clamorgan Hey resist guys You Ilhan shamelessly support Mullah regime You remember couple months ago Iranian,neutral
RT AliVelshi Firms Trump links worth million got small business loans https co lINeS HCpp,neutral
RT michikokakutani Date Bank China elected Angela Chao non executive director November https co JskbdeiT,negative
RT pantomath Acosta Trump biggest fake news source fox news https co C K GB O,neutral
RT ayesharascoe In brief briefing one thing President Trump mention Americans died,neutral
RT HoneyLight Ya afraid asked UVLight disinfectant,neutral
RT PreetBharara To clear thread sarcastic https co oS YueX Ba,neutral
RT MorainRon believe coach va shiva Trump ALWAYS moves ahead Amazing,neutral
RT middleageriot At point Donald Trump likely mental condition named presidential library Trum,neutral
RT JoeySalads JoeBiden TRUMP NEVER SAID TO DRINK BLEACH Only idiot Democrats think brain dead,neutral
RT RyanAFournier No President Trump tell people inject Clorox Lysol If believe moron,neutral
RT WhiteHouse The Paycheck Protection Program never run money President Trump asked Congress refill days ago,neutral
RT Darebear Trump pullin Dick trump TrumpIsALaughingStock https co tA MHt Kb,negative
RT greg price CNN brought ridiculous rape sexy lady accused Trump rape This still story,neutral
RT business Unaired footage Trump Celebrity Apprentice handed lawsuit president oldest c,neutral
jeremyhigfx MichaelRapaport iamrapaport HamillHimself mistermorris DonaldJTrumpJr atrupar BradleyWhitford kumailn pattonoswalt GhostPanther PalmerReport Also got Trump Sick Bernie supporters think What hell got Trump,neutral
BillKristol LincolnsBible ForTheRuleOfLaw EVERYTHING trump touches dies even people,neutral
RT funder If someone family acting like Trump I would find professional help This funny He hurting people,neutral
RT sazzygram A patient ER gave bleach enema He treated external amp internal chemical burns amp receiving p,neutral
RT HouseGOP President Trump signed Paycheck Protection Program Health Care Enhancement Act empower American families w,positive
Trump reveals much press conferences Because press understand simply pick,neutral
RT DearAuntCrabby Donald Trump reportedly owes tens millions Bank China Now everything makes sense right https co l,neutral
RT DearAuntCrabby Donald Trump reportedly owes tens millions Bank China Now everything makes sense right https co l,neutral
RT CapehartJ So President Trump want answer questions today Someone scared notsarcasm,neutral
DanielThillerup JediCounselor WhiteHouse realDonaldTrump Maybe shoud try UV light therapy Clorox injections cure TRUMP plague,neutral
RT tonyspam Laura Ingraham Exposes Bogus Study Against Hydroxychloroquine Pushed Anti Trump Media Shockingly Irresponsible https,negative
Trump breaks silence accuses American media CNN https co p GPUCEj https co reGVdcj lj,negative
CNN andersoncooper BULL SHIT COOPER I never seen Donald Trump afraid anything especially yellow bellied liars like rest CNN WHO DISTORTS news regularly PATHETIC https co xaxhYFc gN,neutral
RT SykesCharlie Fox Anchor Neil Cavuto Tears Apart Trump Unsettling Sarcasm Claim He Was Not Joking https co xWc hakbaJ,negative
jonathanvswan adrienne Think The Trump insanity suggests inject household cleaners The FDA warning folks deadly results US surgeon general also warns drink bleach Lysol issues safety warnings Trumpers amp foxnews drink prove wrong,neutral
RT clearing fog So exactly interpret news Trump blocked seized withheld otherwise prevented states,neutral
Nothing Orange Turnip would surprise anymore However STILL surprises amount support Americans must imbeciles Jesus Wept,neutral
RT Adrien VickerySec maddow genetic warrior This attack Army part Putin Trump military disablement plan He,neutral
RT RealRareTy If ion give Fucc bout nunna dat person,neutral
RT Reuters Trump COVID disinfectant idea horrify health experts https co qwFguOhsae https co pEoNxPobxd,negative
RT OurBusinessHero johncardillo TRUMP We great heart surgeons amazing things They cut open chest massage,neutral
RT peterbakernyt Trump You know way asked I looking Reporter No sir I yesterday,neutral
RT pam sands Just think lefties get crazier starts trending TrumpIsALaughingStock What idiot started,neutral
allinwithchris chrislhayes Trump got idea disinfectants infomercial https co fbd YQEUSc,negative
RT glennkirschner We hold Nixon accountable got something times worse Donald Trump Do ready want risk gett,neutral
Donald Trump wants drink bleach It made remember used bleach say white Fuck tho respond DontDrinkBleach DonaldTrump disinfectant https co LqUvGwHjpo,neutral
RT TPThompson Potentially explosive story Trump covering COVID early placate Chinese Govt owes close,neutral
RT RonWaxman atrupar He talking Dr Birx reporters He facing addressing He sarcastic,neutral
RT PreetBharara To clear thread sarcastic,neutral
RT TPThompson Potentially explosive story Trump covering COVID early placate Chinese Govt owes close,neutral
RT Alyssa Milano Was sarcastic https co xjDhsivopB,neutral
RT SteveSchmidtSES The utter asininity Trump briefings week testament blindingly obvious reality pr,neutral
RT NewYorker The Chinese financial investments end funding President Trump office buildings mirror image trade,neutral
RT BMLewis Trump owes Bank China million No total yet owes Putin Trump allegiances always sale loan,neutral
MysterySolvent Trump trouble,negative
Must read To paraphrase The Trump administration nothing money laundering operation using tax dollars pay debts,neutral
RT TheBabylonBee Trump Says To Drink Lots Of Water Media Reports He Told Everyone To Drown Themselves https co oexpbdKq V,neutral
RT WhiteHouse FLOTUS sent special care packages hospitals across country bring cheer medical staff young patients,positive
RT waltshaub One signer letter Senator Grassley dubbed patron saint Inspectors General No I gue,neutral
RT paulkrugman Of course I could wrong But right sense turn pundit cliche head yesterday day T,neutral
RT SethAbramson COVID stopped none During pandemic even Europe per reporting NYT actual source,neutral
RT lawhawk Yamiche And within minutes writing Trump goes actually say wants experts look bleach,neutral
RT CHIZMAGA CNN We going cover Trump Press Briefings Also CNN Trump refusing take Questions Press Brie,neutral
RT JaneMayerNYer Interesting As GOP bashes opponents ties Beijing Mitch McConnell sister law Angela Chao non executive di,negative
RT JoeTalkShow Just clear media took president context They Lysol disinfectant trending,neutral
RadioFreeTom It Trump daily fix able pull back unless give rallies something else,neutral
President Trump Wins Passage Of Relief Bill Beats Nancy Pelosi Again https co HDfNVtDiS via TPInsidr,negative
RT StephenKing Trump says joking disease killed Americans You joke thing like If ar,neutral
RT WonderKing You voted Trump You voted Third party candidate You wrote someone name You stayed home whatever,neutral
RT HillaryClinton Please poison Donald Trump thinks could good idea,neutral
He Deserves rest,positive
RT molmccann FBI Director Christopher Wray fought prevent exculpatory evidence surfacing case President Donal,neutral
Dear Trump Supporters Please drink bleach Lysol Your president doctor smart common sense But believe every word says refuse WAKE F I hear lemon scent goes easier,neutral
RT BMLewis Trump owes Bank China million No total yet owes Putin Trump allegiances always sale loan,neutral
RT benshapiro She ridiculous person Trump tell people inject Lysol McConnell said states racked tens bi,neutral
RT funder BREAKING Trump Pence left propaganda briefing without taking questions Awesome No one wanted hear anywa,neutral
I take kindly corrected good Doctors,neutral
RT HKrassenstein Just yesterday Trump mocked JoeBiden hiding basement pandemic Today Trump ran bri,neutral
RT Jim Jordan President Trump draining Swamp But Swamp fighting back FBI spies campaign Mueller,neutral
RT charliekirk Facts The Obamas entered White House net worth million They reported worth milli,positive
RT mcspocky If missed extremely important story bipartisan report Senate Intelligence Committee released Tues b,neutral
RT jennycohn Trump owes tens millions dollars China https co uZvka QPlc,negative
RT SaraCarterDC Trump Says Michigan Dem Rep Facing Censure For Thanking Him Should Join GOP I thought I first amendment rights,neutral
RT Stonekettle Have tried coffee enemas What steaming genitals Perhaps espresso machine manufacturers could also make v,neutral
Ordinary World Trump,neutral
RT Jali Cat Oh nothing DC Swamp Monster sleeping w enemy IlhanMN Ilhan puts country chants DEATH TO AMERICA,neutral
RT kim TRUMP IS OVER I going call King Tinyhands coming back,neutral
rustyweiss Trump said hundred governors dont think states anymore,neutral
RT TXTrumpette Trump Administration Bars Hedge Funds Private Equity From Rescue Loans https co Go TSQOn,negative
RT funder BREAKING Trump aides allies asking stop briefings saying hurts helps That un,neutral
RT ReichlinMelnick Serving US military helped ensure rapid path citizenship years In Trump administration,neutral
RT AndrewBatesNC Trump owes Bank China millions helping acquire one valuable properties The loan comes due,neutral
RT funder BREAKING Trump aides allies asking stop briefings saying hurts helps That un,neutral
Joshua Congress Trust I understand coming Biden worst possible outcome Of course theoretical conversation trump going flat steal election,neutral
TreyDwag ScottAdamsSays Methylene blue also used cardiac conditions methemoglobinemia https co EPOyxjFyHr,negative
RT mikebravodude An international chorus doctors health experts urged people drink inject disinfectant Common Vaccine,neutral
RT SaraCarterDC DonaldJTrumpJr We Need Control Our Supply Chain realDonaldTrump agenda percent right https,neutral
RT weekly The Trump campaign would like release video American people YOU I part campaign All,neutral
peculiardei Effective Trump Virus,neutral
RT peterbakernyt Trump You know way asked I looking Reporter No sir I yesterday,neutral
RT SkyNews Donald Trump I sarcastic using disinfectant COVID cure https co lmbgy GKxK,neutral
Yamiche jonathanvswan Thank goodness They completely useless Just Trump rallies,neutral
RT RevDrBarber After Trump must examine power given president amp danger power checks amp bala,neutral
ChrisStigall Accept funny trump idiot,neutral
RT kchinelly Trump knows keep enemies close Fauci Gates Birx go fast enough Dr Birx Helped Bill Gate,neutral
RT jdwickie Breaking News Mr Clean named trump expert coronavirus panel DisinfectantDonnie TrumpVirus TrumpIsALaugh,neutral
WhiteHouse realDonaldTrump Trump moron take advice either inject drink disinfectant That would one way solve stupidity problem https co tYJUnCFdJc,neutral
RT Yamiche President Trump We close vaccine Fact check Dr Fauci repeatedly said vaccine take year,neutral
RT B Malmet When New England Journal Medicine responds Trump disinfectant insanity https co fcie Nt,neutral
RT almostjingo Translation media conspiring realDonaldTrump China told,neutral
Maybe sarcastic https co AKwqxBq Bq,neutral
RT deepakguptalaw Here preliminary injunction motion filed today challenging constitutionality Trump union busting appoi,neutral
RT CityCamo TrumpIsALaughingStock I imagine trump supporters yesterday briefing https co stXVA xY,negative
RT HillaryClinton Please poison Donald Trump thinks could good idea,neutral
peppyhare jonfavs brianschatz And Trump sexually assaulted dozens women actually,neutral
RT emptywheel This excuse number hours,neutral
RT wisconsinvotes realDonaldTrump CNN good luck trump https co fu pUvUvm,negative
Trump Get program get tracks cuz pain train coming lol,neutral
RT paulkrugman I could wrong somehow Lysol moment feels like could psychological turning point moment even,neutral
RT JoeBiden The health American people joke Mr President,neutral
RT Baligubadle If dOnald tRump thinks distracting us friends getting bulk bailout caging babies emoluments kil,neutral
RT mkraju The second great riddle back Washington Defense Department continues withhold information prec,neutral
atrupar Funny people believe bullshit ones like willing put lips trump ass,neutral
RT BandyXLee There instant spike ER visits misuse disinfectants This extremely harmful sad I,neutral
RT PalmerReport Donald Trump kind pathetic punchline afraid stand stage take questions Lysol without,neutral
RT lvraybon alexsalvinews If XiNN broadcast President Trump briefings get seat room They stand,neutral
RT RBReich Mitch McConnell wants keep ramming Trump right wing extremist judges pandemic Meanwhile,neutral
RT hrenee There reasons people fear cure COVID If goes away zero excuses,neutral
IvankaTrump POTUS WhiteHouse One tree ya help environmental changes WORSE daddyo made GET WITH THE FACTS cupcake SMFH https co sJNju BzeO https co ja EoavG https co etun GXYD,negative
RT HillaryClinton Please poison Donald Trump thinks could good idea,neutral
RT JohnWHuber An FBI official told The Federalist FBI general counsel Dana Boente behind effort block release,neutral
Have WH staff sit briefing room He brief cheer clap,neutral
RT HillaryClinton Please poison Donald Trump thinks could good idea,neutral
RT davidfrum Let see chin ups,neutral
Trump UNFIT UNWELL UNACCEPTABLE MOG MAGA https co RoshpShZWD,negative
RT Austan Goolsbee I say keep saying Stimulus work get control virus https co yCTkGhJvnh,neutral
RT RawStory WATCH realDonaldTrump pummeled unfit new ad blasting coronavirus deaths https co M P IDa,negative
RT DearAuntCrabby No Trump Cannot Move General Election Democracy Docket Trump try But never happen https co,neutral
RT Yamiche Confirming jonathanvswan reporting Pres Trump planning pare WH pressers amp may stop holding daily A WH sou,neutral
RT RepMaxineWaters Another key figure Trump Admin Dr Rick Bright Dir Biomedical Advanced R amp D removed refusing pu,neutral
RT RepSwalwell I want clear When I said realDonaldTrump worst possible president could pandemic I N,neutral
RT charliekirk Facts The Obamas entered White House net worth million They reported worth milli,positive
RT JoeBiden Donald Trump needs step everything give front line workers protective equipment need htt,neutral
RT TeaPainUSA Trump beat knows,neutral
RT TheDemCoalition The next time President Trump brings Hunter Biden connection Chinese bank starts railing Chi,neutral
Did bring covid also In weeks unprepared President Donald Trump kill many Vietnam war ran Canada hide serve country,neutral
RT HillaryClinton Please poison Donald Trump thinks could good idea,neutral
RT PinkVanillaMe Everyone still agree need president make excuses,neutral
RT washingtonpost Trump says block emergency coronavirus aid U S Postal Service hike prices immediately https,neutral
RT speakout april atrupar WATCH THE VIDEO It speaks Trump addressing specific reporter There even quest,neutral
RT LarryBoorstein B Malmet Team Trump could rolled testing treatment containment mitigation shut time avoid,neutral
John Solomon great investigative reporter real journalists,positive
RT matthewamiller He suggested federal government nuke hurricanes Response Sir look https co grDJkPoHZb,negative
RT TeaPainUSA Trump beat knows,neutral
RT BernieSanders Our stable genius president suggested injecting disinfectant might effective approach treating coron,neutral
RT ifindkarma SethAbramson Placate Chinese lenders say Does ANY Republican Senator believe bad idea President,neutral
Our federal government lead trump joke leader special stupid moron,neutral
RT fred guttenberg So glad brought sfpelosi I actually got medication mail today I even thought,neutral
RT richardhine Last Halloween instead giving candy one kid Trump thought would funny put top costume,neutral
RT pink funk The Onion wrote last month https co g wZqzU,neutral
RT TeaPainUSA The Truth powerful weapon https co zh jmYh K,neutral
JenGriffinFNC How remove inept c Secretty Defense He belong job This trump administration hot fired Let start liar chief go Moscow Mitch Oh take Gop VOTING,neutral
RT middleageriot If indication Donald Trump lacked intellectual emotional maturity handle nation,neutral
RT charliekirk Facts The Obamas entered White House net worth million They reported worth milli,positive
RT Lrihendry Stupid frigging lying FAKE NEWS media STOP propaganda President Trump say go outside healed,neutral
WhiteHouse realDonaldTrump Trump IDIOT LYSOL IDIOT To Be More EXACT,neutral
RT HillaryClinton Please poison Donald Trump thinks could good idea,neutral
PMGRANDS Aug WeAreTheRevolution I follow follow back Trump supporting Patriots want Keep America Great Please follow back follow right thing together God Bless,neutral
RT AnnPottruff annapolisblonde weijia VP Watch CNN Bill Gates MSNBC much Watch journalist report real news Anyone,neutral
She took Hippocratic oath First harm How shrinking chair amp remaining silent fulfill oath She harm months every minute kept silent,neutral
RT JoyceWhiteVance What coincidence happened AND Trump blocked highly regarded former DOJ IG corona IG https,neutral
RT glennkirschner We hold Nixon accountable got something times worse Donald Trump Do ready want risk gett,neutral
RT Alyssa Milano Was sarcastic,neutral
RT mog Lysol Gets Rid Of Coronavirus And Trump At Daily Briefings Advisors told OVEREXPOSED appearances,neutral
RT soledadobrien Created controversy https co SYaFTGKizH,neutral
RT SethAbramson ATTENTION A picture emerging across major media investigative reports COVID outbreak U S br,neutral
RT duty warn Donald Trump deranged dangerous NOT sarcastic,neutral
RT JoshuaGreen Here Clinton pollster John Anzalone polling Biden explains double haters turning Trump It,neutral
RT SethAbramson As summary Trump conflicts interest Center American Progress details Trump made dema,neutral
RT jeffreyprescott THREAD The news Trump deep debt state owned bank China bill comes due next pr,neutral
RT catturd All roads coup Trump lead Obama,neutral
RT OANN Cuomo President Trump Was Right To Criticize WHO Response To China Coronavirus Outbreak https co WftpszL U OANN https,negative
RT SethFromThe Donald Trump part rat part chicken part pig part asshole He like turducken wig pretending huma,neutral
RT GOPPollAnalyst Nancy Pelosi needs worry injections pumps face https co WNqXe iYVM,neutral
RT monster Patriots kobie loooking unite Trump loving family Shots music damn good time Show love,neutral
RT pablodepama Onion nailed one month ago Man Just Buying One Of Every Cleaning Product In Case Trump Announces It Coronavirus Cure,neutral
RT JoyceWhiteVance What coincidence happened AND Trump blocked highly regarded former DOJ IG corona IG https,neutral
RT SteveSchmidtSES The utter asininity Trump briefings week testament blindingly obvious reality pr,neutral
RT ItalianSalute What planet come Joe You VP Obama years plenty time something,neutral
RT washingtonpost Biden says Trump try delay election Experts say https co HqexHsByH,neutral
RT SteveSchmidtSES The utter asininity Trump briefings week testament blindingly obvious reality pr,neutral
RT nowthisnews You see Dr Birx soul leave body Trump suggests injecting people disinfectant ultraviolet light http,neutral
RT LukeDa People voted Trump says means spend lot time saying mean said,neutral
RT AP After suggestion injecting disinfectant treat coronavirus drew waves criticism President Trump may cut back,neutral
RT twnkltwinkle TRUMP CHIZMAGA boeing man silenced GreyBeard Biker Proud Patriot Q petersmg KC twnkltw,negative
RT JohnWHuber An FBI official told The Federalist FBI general counsel Dana Boente behind effort block release,neutral
NickFalacci octrojans GavinNewsom Numbers way inflated They calling everything COVID My Aunt died heart attack called COVID When antibody tests revealed death rate lower flu MSM Dems jist trying ruin Trump WakeUpAmerica,neutral
tom ama Saluti unroll asked SethAbramson THREAD This thread summarizes major media investigative reporting TRUMP CHINA SCANDAL https co DDDF eXXpH See soon,neutral
RT Daniel Lewis Here Dr Birx reaction President Trump asks science advisor study using UV light human body,neutral
RT benshapiro She ridiculous person Trump tell people inject Lysol McConnell said states racked tens bi,neutral
RT democracynow Trump Lies People Die Protesters Dump Body Bags Front Trump D C Hotel https co XDrMEGJM,negative
RT catturd All roads coup Trump lead Obama,neutral
RT nowthisnews You see Dr Birx soul leave body Trump suggests injecting people disinfectant ultraviolet light http,neutral
RT RealJamesWoods People dying thousands importantly hurts Trump Sickening https co tLBnwlP zk,neutral
RT JRubinBlogger Remember one Trump defining features He coward,neutral
RT sazzygram A patient ER gave bleach enema He treated external amp internal chemical burns amp receiving p,neutral
RT JRehling Trump says dangerously stupid thing MAGA claims say Trump claims sarcastic,neutral
RT sazzygram A patient ER gave bleach enema He treated external amp internal chemical burns amp receiving p,neutral
X Report Media Spain try show realDonaldTrump ridiculous leader fake news They telling told tell Reuters agencies Donald Trump sugiere tratar el Covid con inyecciones de desinfectante elmundoes https co AE kRlySIu,neutral
RT CarrollQuigley I happen work healthcare part front lines I posting less la,neutral
JoeBiden Hey Joe Now plagiarizing President Trump Try getting speed You least month behind,neutral
RT syjebraily With federal government unresponsive public increasingly panicked life death questions C,neutral
RT charliekirk RT SICK Democrats media peddling LIE Trump wants people drink bleach inject disinfe,neutral
RT TheRickyDavila Today trump took absolutely questions propaganda briefing help e,neutral
RT TheBabylonBee CNN Moves Headquarters Underground After Trump Says The Sun Is Good https co Qn Pjs Jon,neutral
RT SethAbramson THREAD This thread summarizes major media investigative reporting TRUMP CHINA SCANDAL bribery scandal inv,neutral
RT cavecowboy Annakhait Trump Coffee gets ya going like jet fuel Media tell people drink jet fuel,neutral
RT pink funk The Onion wrote last month https co g wZqzU,neutral
bbdrainman DonaldJTrumpJr They arrested B S Just another Trump lie How much Trump organization paying,neutral
IngrahamAngle MailOnline A known effective medical treatment eczema psoriasis But talking medical treatments I think Gump I mean Trump genius https co rJFmWZwFNP,negative
RT ScottAdamsSays There massive IQ test Internet today If think president asking Dr Birx injecting bleach,neutral
RT SmackeyCracks realDonaldTrump The Wharton School Business called They want degree got sent back You obviously,neutral
He gimanee,positive
RT JRubinBlogger Remember one Trump defining features He coward,neutral
